港澳台频道,#genre#
CCTV5+体育赛事,http://39.134.65.243/PLTV/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.215/PLTV/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.207/PLTV/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.196/PLTV/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.194/PLTV/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.67.108/TVOD/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.196/TVOD/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.247/TVOD/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.249/TVOD/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.251/TVOD/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.211/TVOD/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.213/TVOD/88888888/224/3221225507/1.m3u8
CCTV5+体育赛事,http://39.134.65.194/TVOD/88888888/224/3221225507/1.m3u8
CCTV6电影,http://60.6.111.164:808/hls/6/index.m3u8
CCTV6电影,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.64.179:6610/PLTV/88888888/224/3221226010/index.m3u8?
CCTV6电影,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226010/index.m3u8
CCTV6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV6电影,http://39.134.65.196/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.251/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.209/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.249/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.215/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.247/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.211/PLTV/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.239/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.67.108/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.196/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.247/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.67.110/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.249/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.200/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.207/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.251/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.209/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.211/TVOD/88888888/224/3221225814/1.m3u8
CCTV6电影,http://39.134.65.215/TVOD/88888888/224/3221225814/1.m3u8
CCTV1综合,http://221.198.177.123:8888/udp/225.1.1.120:5002
CCTV2财经,http://221.198.177.123:8888/udp/225.1.1.133:5002
CCTV3综艺,http://221.198.177.123:8888/udp/225.1.1.158:5002
CCTV4中文国际,http://221.198.177.123:8888/udp/225.1.1.150:5002
CCTV5体育,http://221.198.177.123:8888/udp/225.1.1.160:5002
CCTV5+体育赛事,http://221.198.177.123:8888/udp/225.1.1.121:5002
CCTV6电影,http://221.198.177.123:8888/udp/225.1.1.195:5002
CCTV7国防军事,http://221.198.177.123:8888/udp/225.1.1.138:5002
CCTV8电视剧,http://221.198.177.123:8888/udp/225.1.1.196:5002
CCTV9纪录,http://221.198.177.123:8888/udp/225.1.1.119:5002
CCTV10科教,http://221.198.177.123:8888/udp/225.1.1.140:5002
CCTV11戏曲,http://221.198.177.123:8888/udp/225.1.2.192:5002
CCTV12社会与法,http://221.198.177.123:8888/udp/225.1.1.142:5002
CCTV13新闻,http://221.198.177.123:8888/udp/225.1.2.193:5002
CCTV14少儿,http://221.198.177.123:8888/udp/225.1.1.144:5002
CCTV15音乐,http://221.198.177.123:8888/udp/225.1.2.194:5002
CCTV16奥林匹克,http://221.198.177.123:8888/udp/225.1.2.237:5002
CCTV17农业农村,CCTV-17,http://221.198.177.123:8888/udp/225.1.2.52:5002
CCTV4 欧洲,https://api.livednow.org/migu/608807419?sign=gAAAAABnJcJqqvN9kTkAiHC8GdaGGmmbLi62YsEYOIuOPI9Lac2D2d4KyQai_cbU9d1Blh-fo0li6MavI-f58Er_gvlCd7t5C35cmlxT7M-_SLOpCAeJgeSr4BD0t2Qt_Lrj7ZNsq8dCuNIPRnB-w0rJUjAiBMu0RFBQJ30fHcImYBrTGcTWrqXF53LpJSl0ymgtMaVrO9Y-HiqIUJkzyN8e6BTQQykZiQ%3D%3D
CCTV4 美洲,https://api.livednow.org/migu/608807416?sign=gAAAAABnJcJqws7IJW3h6BlGge9WIDW3Fy0FRiXV5z_xNzVGu8g8B-0qw7tvyNyCVut8pWQCvFvKbhe1hY8cYKFLnYEBy0nIPd9wQZ407ZVV5Ca7zzDKkBo_MoXzKATjpoRRMIpGgGGhNcq4KIeU-5Wtu25PoFpJqE2csWr4hhqYu1_-DhfSOhUE6aePTI8INh7crU01j-d217PMhlw6fqS0cRoIqdQ3Ww%3D%3D
CGTN英语,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN阿拉伯语,https://arabic-liveali.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN西班牙语,https://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
CGTN法语,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CGTN俄语,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
CETV1,https://api.livednow.org/migu/923287154?sign=gAAAAABnJcJqVnSXrUUkkYtDWAxHBieXZon2_B2kDSLm9uRif8tufnQMZcjl_RWKY3uwdHLw3clP4ObeP_RJCfjzNqvhDl56kIzLwahI8Rpl8YL2mC2bIKCEwo1CTMP3N7towvh9GjPz2p03gh4qPAFaBTwBczKVxvPMZJuY38uaXlaYqc1ZCAxb6IXrCuhMgtIk47Cy_Xr3f2yZPPNUxvfT_w7Apd4-wA%3D%3D
CETV1,http://39.135.133.157:80/wh7f454c46tw1495674633_-694018252/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8?
CETV1,http://171.34.76.62:808/hls/24/index.m3u8
CETV2,https://api.livednow.org/migu/923287211?sign=gAAAAABnJcJqlMwKhypib47dsLMmTDrhIquQSbEM7k3NFiho8sMsjCHT4g572J4Z--cW7zs2z_6Lx0QQN3EtPgKjUeRYzAw_Pefu6uNdTfTWIxiPQBUlDBQAopWhjF5YyomATi-_zP6RZfvDmQL9fGjx83S2vkZBq3CHDShPVmtCSDb_q7lsjHNypuh-YPlAWJsoIfnocfSN3TiN1au-DXXraOO_mvUgDg%3D%3D
CETV2,http://39.135.133.154:80/wh7f454c46tw1593690645_-1707477631/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8?
CETV3,http://1.203.77.72:7788/udp/225.1.0.240:1025
CETV4,https://api.livednow.org/migu/923287339?sign=gAAAAABnJcJqCVYw9IPx1b6k3F9j_qfxbMCLc7TORXvKiIop_NRc772AulEv8NPpujB0-VnMnhCKtowzqffwqNlNsPZ2NU3FZvye8jB2rjfY5NZegCwzp1GcKgtzhLE4eoO8Mi90IRTg0D8c9ca9KuZg91XnwvBGPb7qr1eiRVTnR5MdNMhWyiI1K_qp3klG-1aJvztKqB-8rlOLOAm6bWHZQuhHJ1B7YQ%3D%3D
CETV4,http://39.135.133.156:80/wh7f454c46tw1648104447_-1727072077/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8?
兵器科技,http://221.198.177.123:8888/udp/225.1.2.166:5002
第一剧场,http://221.198.177.123:8888/udp/225.1.2.175:5002
电视指南,http://221.198.177.123:8888/udp/225.1.2.167:5002
风云剧场,http://221.198.177.123:8888/udp/225.1.2.174:5002
风云音乐,http://221.198.177.123:8888/udp/225.1.2.176:5002
风云足球,http://221.198.177.123:8888/udp/225.1.2.168:5002
高尔网球,http://221.198.177.123:8888/udp/225.1.2.169:5002
怀旧剧场,http://221.198.177.123:8888/udp/225.1.2.173:5002
女性时尚,http://221.198.177.123:8888/udp/225.1.2.172:5002
世界地理,http://221.198.177.123:8888/udp/225.1.2.171:5002
文化精品,http://221.198.177.123:8888/udp/225.1.2.177:5002
央视台球,http://221.198.177.123:8888/udp/225.1.2.170:5002
早期教育,http://221.198.177.123:8888/udp/225.1.2.207:5002
动作电影,http://221.198.177.123:8888/udp/225.1.1.215:5002
影迷电影,http://221.198.177.123:8888/udp/225.1.1.214:5002
家庭影院,http://221.198.177.123:8888/udp/225.1.1.213:5002
CETV早期教育,http://223.167.77.145:4022/udp/239.45.0.54:5140
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8
环球奇观,http://www.aicarxc.top:8888/udp/239.10.0.36:1025
CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC国际健康,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
CCTV文化精品,http://jssztzn.synology.me:2020/udp/239.49.8.90:8000
CCTV怀旧剧场,http://jssztzn.synology.me:2020/udp/239.49.8.91:8000
CCTV电视指南,http://60.4.3.39:8888/udp/239.253.93.249:6427
CCTV风云足球,http://www.weihuaz.icu:8888/udp/239.252.219.96:5140
CCTV高尔夫球,http://www.jssztzn.com:2020/udp/239.49.8.86:8000
CCTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
CCTV兵器科技,http://ht.ikhs.cn:8880/udp/239.69.1.79:10114
CCTV世界地理,http://ht.ikhs.cn:8880/udp/239.69.1.91:10186
CCTV女性时尚,http://jssztzn.com:2020/udp/239.49.8.93:8000
CCTV央视台球,http://219.140.226.27:5555/udp/239.69.1.98:10224
CCTV风云音乐,http://60.168.225.177:2000/udp/238.1.79.64:4648
CCTV风云剧场,http://jssztzn.synology.me:2020/udp/239.49.8.89:8000

🛰卫视频道,#genre#
东方卫视,https://api.livednow.org/migu/651632648?sign=gAAAAABnJcJqfu_kycy2Gb7eSdGQsamAhYXBlu-AYscNkoPGIfbg7gL756Lncv79Ps4ODzMedp1aFAj7uzaOHkAyBq06sQxNlk9g1nD1262R71fcdc7jvGxJemrvJ0Oak_Z16R_xYQdxRXo1hlbrCfTZO_RJIH10M7lQqOJHy6t68nakZVZ6sWXP2FPgP2hXaVKd9wu8yeDjxau2iqKexh5WBPlQ6hhAFA%3D%3D
江苏卫视,https://api.livednow.org/migu/623899368?sign=gAAAAABnJcJqRqI051KXILLz-XtpXbmEXLRGs-Yttth90tUl-tH72dTMSRz5XSe39WHDnCr1uKjzpLzf-XqtGUIa-paJf3cDV1e-mJlqBCGc_ax_4pRulP6_2Jlc_SuTukDjaZs39go_UqkCqJgB8UAhhLbgibqSnuQrBTo4CkvfDCxfpsC0EXRHon4Pev7oJWFEMzDPrhcce4fsv356rgkUiSMuuBAzAw%3D%3D
广东卫视,https://api.livednow.org/migu/608831231?sign=gAAAAABnJcJqYcJMord5t6sSAZC5m7v96UZ6Ea3WOtse7W_BquKqMmYGSh_UXVG5Wouvctg5Og0WjnXvLEz7Z7KmtqPExzi5EiaSHMY7LuMA8mog-i8BrvjD9r9fikY5LnFg4lU6jvjeDgyzEeziiUxW45I16rki3ib8vwaDTBVvTFX7H3RhkaWBYQbzclSmWhz4TBsBy3jnQxnxhV1KkAQOyQLL2GYhkw%3D%3D
江西卫视,https://api.livednow.org/migu/783847495?sign=gAAAAABnJcJqSxNO7cIGHJVGiP23aVwddpa5-Uj611uPtb-B59dmlhqB3KvALkxWK9erVikPtvf_CCUy-Au9GrH8x09UkoWAVcBYsPpl04DfI8C5xmP2Ngry7LvN4nkLgM8jrTQCdSw9JqYxvBS4kcEsKcXaalufeTRy0B0gmPvBMYA0qBe5eBDbavp1kUzTq7bdpM9UGmek_DpYICCnOXAceQXch1tdhw%3D%3D
陕西卫视,https://api.livednow.org/migu/738910838?sign=gAAAAABnJcJqOtVCdd8WAn4DUT3VSbQHyfe5YFbUoqjsj_bS5O0aue2z6CSXEwpR856Z7BWlzxU-e48aeBfTOpdvGCnMnnjR8JmShiQd8oXFM-hTre-JgsjlvAzznm1jDoaQZsP8S-DAbqZK_jtrsaKSodpssxZZqCQjAazFU9B7A5GIEqWa9YF3LDLXONSmsFB7J7d9UM0FZx-CpzgBS2AhX8uO40kd0A%3D%3D
湖北卫视,https://api.livednow.org/migu/738906825?sign=gAAAAABnJcJqKQRd7CS3pk7T0oe-jdNPxgJMyiZoPVRnbmv_IbK9koQZf32EgjFFCiEXqL4IXCnWyIaEuCmqxVNsBOQTIfaHM11IVchAHo4fZfQDVy5O7WNEHwMhK7DKJ5KlnIetRjJM7Emho9soMEYdRhTfzufHG-iUjz7CegJ_e5AKCaTCCYDJttiaZciJOCbCaWjAIMfx_PmomLPvKyNinANdp0vlxg%3D%3D
湖南卫视,http://39.134.134.49/000000000001/PLTV/88888888/224/3221279798/index.m3u8?HlsProfileId=
湖南卫视,http://14.204.106.209:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://39.134.134.87/000000000001/PLTV/88888888/224/3221279798/index.m3u8?HlsProfileId=
湖南卫视,http://101.65.32.9:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://39.134.134.51/000000000001/PLTV/88888888/224/3221279798/index.m3u8?HlsProfileId=
湖南卫视,http://180.212.166.87:4022/udp/239.5.1.16:5000
湖南卫视,http://39.134.64.179:6610/PLTV/88888888/224/3221225610/index.m3u8?IASHttpSessionId=OTT3105520241102065642045403
江苏卫视,http://39.134.134.87/000000000001/PLTV/88888888/224/3221284724/index.m3u8?HlsProfileId=
江苏卫视,http://220.187.223.107:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://175.20.7.190:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://39.134.134.49/000000000001/PLTV/88888888/224/3221284724/index.m3u8?HlsProfileId=
江苏卫视,http://39.134.135.80/000000000001/PLTV/88888888/224/3221284724/index.m3u8?HlsProfileId=
浙江卫视,http://39.134.134.45/000000000001/PLTV/88888888/224/3221285215/index.m3u8?HlsProfileId=
浙江卫视,http://60.255.240.247:8090/live/zjwsH265_4000.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://39.134.134.47/000000000001/PLTV/88888888/224/3221285215/index.m3u8?HlsProfileId=
浙江卫视,http://39.134.135.80/000000000001/PLTV/88888888/224/3221282941/index.m3u8?HlsProfileId=
东方卫视,http://39.134.134.87/000000000001/PLTV/88888888/224/3221282354/index.m3u8?HlsProfileId=
东方卫视,http://14.204.106.209:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://1.197.252.139:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://39.134.134.49/000000000001/PLTV/88888888/224/3221279926/index.m3u8?HlsProfileId=
东方卫视,https://bp-cdn-ali.bestv.cn/enhance/bestvdfws_enhance.m3u8?auth_key=1732251604-7a93e82f042e446e85ac88c2b58f518e-0-a1a6f8c35d376611c6c13e293a9f9b36
东方卫视,http://39.134.134.47/000000000001/PLTV/88888888/224/3221285261/index.m3u8?HlsProfileId=
东方卫视,http://39.134.134.89/000000000001/PLTV/88888888/224/3221282354/index.m3u8?HlsProfileId=
安徽卫视,http://annaxi.lw-home.com:11111/udp/239.253.254.87:8000
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
广东卫视,http://39.134.134.49/000000000001/PLTV/88888888/224/3221284690/index.m3u8?HlsProfileId=
广东卫视,http://60.255.240.247:8090/live/gdwsH265_4000.m3u8
广东卫视,http://39.134.134.51/000000000001/PLTV/88888888/224/3221282945/index.m3u8?HlsProfileId=
广东卫视,http://39.134.134.87/000000000001/PLTV/88888888/224/3221282945/index.m3u8?HlsProfileId=
广东卫视,http://101.66.199.241:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://39.134.134.43/000000000001/PLTV/88888888/224/3221282358/index.m3u8?HlsProfileId=
深圳卫视,http://60.255.240.247:8090/live/szwsH265_4000.m3u8
深圳卫视,http://39.134.135.125/000000000001/PLTV/88888888/224/3221282358/index.m3u8?HlsProfileId=
深圳卫视,http://124.126.5.66:85/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://39.134.134.83/000000000001/PLTV/88888888/224/3221282358/index.m3u8?HlsProfileId=
大湾区卫视,http://39.134.135.80/000000000001/PLTV/88888888/224/3221280533/index.m3u8?HlsProfileId=
大湾区卫视,http://183.29.197.170:8686/udp/239.77.0.215:5146
大湾区卫视,http://39.134.134.85/000000000001/PLTV/88888888/224/3221280533/index.m3u8?HlsProfileId=
大湾区卫视,http://113.101.119.94:8090/hls/109/index.m3u8
大湾区卫视,http://61.144.101.109:8090/udp/239.77.0.215:5146
东南卫视,http://39.134.134.89/000000000001/PLTV/88888888/224/3221285317/index.m3u8?HlsProfileId=
东南卫视,http://112.26.6.78:10013/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://220.187.223.107:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://39.134.134.83/000000000001/PLTV/88888888/224/3221280419/index.m3u8?HlsProfileId=
东南卫视,http://220.187.223.107:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0
陕西卫视,http://106.124.91.222:9901/tsfile/live/21214_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://1.197.252.139:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://1.197.248.231:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://118.125.30.188:4022/udp/239.93.34.143:5140
陕西卫视,http://1.84.218.38:8888/udp/239.109.205.66:8464
陕西卫视,http://171.211.5.119:4022/udp/239.93.2.143:5140
北京卫视,http://39.134.134.45/000000000001/PLTV/88888888/224/3221285209/index.m3u8?HlsProfileId=
北京卫视,http://125.116.51.95:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://39.134.134.51/000000000001/PLTV/88888888/224/3221284666/index.m3u8?HlsProfileId=
北京卫视,http://113.140.86.162:8009/hls/35/index.m3u8
北京卫视,http://39.134.135.84/000000000001/PLTV/88888888/224/3221279782/index.m3u8?HlsProfileId=
北京卫视,http://39.134.135.84/000000000001/PLTV/88888888/224/3221285209/index.m3u8?HlsProfileId=
天津卫视,http://39.134.134.47/000000000001/PLTV/88888888/224/3221285271/index.m3u8?HlsProfileId=
天津卫视,http://58.51.111.46:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://39.134.134.89/000000000001/PLTV/88888888/224/3221282947/index.m3u8?HlsProfileId=
天津卫视,http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://39.134.135.84/000000000001/PLTV/88888888/224/3221280413/index.m3u8?HlsProfileId=
山东卫视,http://39.134.135.84/000000000001/PLTV/88888888/224/3221282949/index.m3u8?HlsProfileId=
山东卫视,http://119.62.61.149:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://39.134.134.83/000000000001/PLTV/88888888/224/3221282949/index.m3u8?HlsProfileId=
山东卫视,http://116.128.243.121:85/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://39.134.134.43/000000000001/PLTV/88888888/224/3221284682/index.m3u8?HlsProfileId=
湖北卫视,http://39.134.134.85/000000000001/PLTV/88888888/224/3221282951/index.m3u8?HlsProfileId=
湖北卫视,http://175.20.7.190:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://39.134.135.125/000000000001/PLTV/88888888/224/3221282951/index.m3u8?HlsProfileId=
湖北卫视,http://221.199.193.132:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://39.134.134.49/000000000001/PLTV/88888888/224/3221284678/index.m3u8?HlsProfileId=
吉林卫视,http://39.135.133.177:80/wh7f454c46tw2699087434_-1131031611/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?icpid=88888888&RTS=1730367713&from=23&hms_devid=1241&online=1730367713&vqe=3
青海卫视,http://39.135.133.175:80/wh7f454c46tw2765006493_-1264747621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8?icpid=88888888&RTS=1730367779&from=23&hms_devid=1252&online=1730367779&vqe=3
江西卫视,http://39.135.133.177:80/wh7f454c46tw3037200183_-1862317527/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8?icpid=88888888&RTS=1730368051&from=23&hms_devid=1241&online=1730368051&vqe=3
海南卫视,http://39.135.133.158:80/wh7f454c46tw2987746313_1303486556/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8?icpid=88888888&RTS=1730368001&from=23&hms_devid=1251&online=1730368001&vqe=3
湖南卫视,http://39.135.133.157:80/wh7f454c46tw2403687429_1393800438/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8?icpid=88888888&RTS=1730290108&from=23&hms_devid=1247&online=1730290108&vqe=3
浙江卫视,http://39.135.133.171:80/wh7f454c46tw2557189019_-1772760338/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8?icpid=88888888&RTS=1730290261&from=23&hms_devid=1254&online=1730290261&vqe=3
北京卫视,http://39.135.133.171:80/wh7f454c46tw2669745054_471135078/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8?icpid=88888888&RTS=1730290374&from=23&hms_devid=1254&online=1730290374&vqe=3
天津卫视,http://39.135.133.159:80/wh7f454c46tw2747240080_-1449804495/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8?icpid=88888888&RTS=1730290451&from=23&hms_devid=1251&online=1730290451&vqe=3
辽宁卫视,http://58.52.242.3:8888/udp/239.254.98.19:8088
辽宁卫视,http://39.135.133.166:80/wh7f454c46tw2792627431_724734655/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8?icpid=88888888&RTS=1730290497&from=23&hms_devid=1249&online=1730290497&vqe=3
广西卫视,http://39.135.133.153:80/wh7f454c46tw2846892320_-1140026773/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8?icpid=88888888&RTS=1730290551&from=23&hms_devid=1230&online=1730290551&vqe=3
黑龙江卫视,http://39.135.133.178:80/wh7f454c46tw2943235144_893203169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8?icpid=88888888&RTS=1730290647&from=23&hms_devid=1248&online=1730290647&vqe=3
内蒙古卫视,http://39.135.133.176:80/wh7f454c46tw2989336959_-632182304/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8?icpid=88888888&RTS=1730290694&from=23&hms_devid=1241&online=1730290694&vqe=3
西藏卫视,http://39.135.133.181:80/wh7f454c46tw3032519282_-1936590586/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8?icpid=88888888&RTS=1730290737&from=23&hms_devid=1250&online=1730290737&vqe=3
宁夏卫视,http://39.135.133.160:80/wh7f454c46tw3085648758_-1627228124/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8?icpid=88888888&RTS=1730290790&from=23&hms_devid=1244&online=1730290790&vqe=3
甘肃卫视,http://39.135.133.136:80/wh7f454c46tw3133613526_-438653362/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226522/index.m3u8?icpid=88888888&RTS=1730290838&from=23&hms_devid=1229&online=1730290838&vqe=3
安多卫视,http://39.135.133.156:80/wh7f454c46tw3167314698_566275339/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8?icpid=88888888&RTS=1730290872&from=23&hms_devid=1247&online=1730290872&vqe=3
康巴卫视,http://39.135.133.174:80/wh7f454c46tw3209516595_-1017332701/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8?icpid=88888888&RTS=1730290914&from=23&hms_devid=1252&online=1730290914&vqe=3
东南卫视,http://39.135.133.174:80/wh7f454c46tw3249612868_-794822220/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?icpid=88888888&RTS=1730290954&from=23&hms_devid=1252&online=1730290954&vqe=3
四川卫视,http://39.135.133.178:80/wh7f454c46tw3290389485_-9527365/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8?icpid=88888888&RTS=1730290995&from=23&hms_devid=1248&online=1730290995&vqe=3
安徽卫视,http://39.135.133.174:80/wh7f454c46tw3376374356_-1351592052/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8?icpid=88888888&RTS=1730291081&from=23&hms_devid=1252&online=1730291081&vqe=3
山西卫视,http://39.135.133.159:80/wh7f454c46tw3453961587_-2117451666/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8?icpid=88888888&RTS=1730291158&from=23&hms_devid=1251&online=1730291158&vqe=3
河北卫视,http://39.135.133.160:80/wh7f454c46tw3502366280_1046745671/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8?icpid=88888888&RTS=1730291207&from=23&hms_devid=1244&online=1730291207&vqe=3
河南卫视,http://39.135.133.175:80/wh7f454c46tw3540838250_1674728431/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8?icpid=88888888&RTS=1730291245&from=23&hms_devid=1252&online=1730291245&vqe=3
贵州卫视,http://39.135.133.156:80/wh7f454c46tw3575698940_2146895906/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8?icpid=88888888&RTS=1730291280&from=23&hms_devid=1247&online=1730291280&vqe=3
重庆卫视,http://39.135.133.161:80/wh7f454c46tw3613157627_1197904584/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8?icpid=88888888&RTS=1730291317&from=23&hms_devid=1244&online=1730291317&vqe=3
